2016-02-23 04:59:15pm  -  select * from fn_cotizacionpendientes_select(4);
2016-03-07 05:23:50pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:23:50pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-16'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:23:50pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-16'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:23:56pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-07 05:23:56pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:23:58pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:23:58pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:23:58pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:24:02pm  -  select * from fn_user_select(1);
2016-03-07 05:24:02pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-07 05:24:02pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-07 05:24:02pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-07 05:24:02pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:24:02pm  -  select * from fn_user_select();
2016-03-07 05:24:02pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-07 05:26:08pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-07 05:26:08pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:26:10pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:26:10pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:26:10pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:26:14pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-07 05:26:14pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:27:47pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:27:47pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(212) GROUP BY recibio;
2016-03-07 05:27:47pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(203) GROUP BY recibio;
2016-03-07 05:27:47pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(204) GROUP BY recibio;
2016-03-07 05:27:47pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-19'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:27:47pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-19'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:27:49pm  -  select * from fn_user_select(1);
2016-03-07 05:27:49pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-07 05:27:49pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-07 05:27:49pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-07 05:27:49pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:27:49pm  -  select * from fn_user_select();
2016-03-07 05:27:49pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-07 05:29:21pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-07 05:29:22pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:38:12pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:38:12pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-07'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:38:12pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-07'::DATE ORDER BY fechapedido,region DESC;
2016-03-07 05:38:16pm  -  select * from fn_user_select(1);
2016-03-07 05:38:16pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-07 05:38:16pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-07 05:38:16pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-07 05:38:16pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-07 05:38:16pm  -  select * from fn_user_select();
2016-03-07 05:38:16pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-07 05:39:55pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-07 05:39:55pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 02:36:18pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 02:36:18pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 02:36:22pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 02:36:22pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(169) GROUP BY recibio;
2016-03-08 02:36:22pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(283) GROUP BY recibio;
2016-03-08 02:36:22pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(285) GROUP BY recibio;
2016-03-08 02:36:22pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(284) GROUP BY recibio;
2016-03-08 02:36:22pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-20'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 02:36:22pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-20'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 02:36:49pm  -  select * from fn_user_select(1);
2016-03-08 02:36:49pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 02:36:49pm  -  select * from fn_articulospedidos_select(169);
2016-03-08 02:36:49pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 02:36:49pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 02:36:49pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 02:36:49pm  -  select * from fn_user_select();
2016-03-08 02:36:49pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:16:46pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:16:46pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:19:05pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:19:05pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:19:05pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:19:39pm  -  select * from fn_user_select(1);
2016-03-08 05:19:39pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:19:39pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:19:39pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:19:39pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:19:39pm  -  select * from fn_user_select();
2016-03-08 05:19:39pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:20:34pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:20:34pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:37pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:37pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:37pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:39pm  -  select * from fn_user_select(1);
2016-03-08 05:20:39pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:20:39pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:20:39pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:20:39pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:39pm  -  select * from fn_user_select();
2016-03-08 05:20:39pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:20:44pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:44pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:44pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:44pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:20:44pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:46pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:46pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:46pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:20:47pm  -  select * from fn_user_select(1);
2016-03-08 05:20:47pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:20:47pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:20:48pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:20:48pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:20:48pm  -  select * from fn_user_select();
2016-03-08 05:20:48pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:21:20pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:21:20pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:21:22pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:21:23pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:21:23pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:21:27pm  -  select * from fn_user_select(1);
2016-03-08 05:21:27pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:21:27pm  -  select * from fn_articulospedidos_select(289);
2016-03-08 05:21:27pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:21:27pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:21:27pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:21:27pm  -  select * from fn_user_select();
2016-03-08 05:21:27pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:21:38pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:21:38pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:39:32pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:39:32pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:39:32pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-08'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:39:34pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:39:34pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:39:38pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:39:38pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:39:39pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:39:42pm  -  select * from fn_user_select(1);
2016-03-08 05:39:42pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:39:42pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:39:42pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:39:42pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:39:42pm  -  select * from fn_user_select();
2016-03-08 05:39:42pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:41:08pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:41:08pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:41:10pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:41:10pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:41:10pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-09'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:41:19pm  -  select * from fn_user_select(1);
2016-03-08 05:41:19pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:41:19pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:41:19pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:41:19pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:41:19pm  -  select * from fn_user_select();
2016-03-08 05:41:19pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:42:39pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:42:39pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:42:51pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:42:51pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(199) GROUP BY recibio;
2016-03-08 05:42:51pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-11'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:42:51pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-11'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:42:57pm  -  select * from fn_user_select(1);
2016-03-08 05:42:57pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:42:57pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:42:57pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:42:57pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:42:57pm  -  select * from fn_user_select();
2016-03-08 05:42:57pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:48:17pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:48:17pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:52:58pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:52:58pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(194) GROUP BY recibio;
2016-03-08 05:52:58pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(191) GROUP BY recibio;
2016-03-08 05:52:58pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(280) GROUP BY recibio;
2016-03-08 05:52:58pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:52:58pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:53:25pm  -  select * from fn_user_select(1);
2016-03-08 05:53:25pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:53:25pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:53:25pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:53:25pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:53:25pm  -  select * from fn_user_select();
2016-03-08 05:53:26pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:54:52pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:54:52pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:54:56pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:54:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(194) GROUP BY recibio;
2016-03-08 05:54:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(191) GROUP BY recibio;
2016-03-08 05:54:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(280) GROUP BY recibio;
2016-03-08 05:54:56pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:54:56pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:54:59pm  -  select * from fn_user_select(1);
2016-03-08 05:54:59pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:54:59pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:54:59pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:54:59pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:54:59pm  -  select * from fn_user_select();
2016-03-08 05:55:00pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 05:56:23pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 05:56:23pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:56:56pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:56:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(194) GROUP BY recibio;
2016-03-08 05:56:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(280) GROUP BY recibio;
2016-03-08 05:56:56pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(191) GROUP BY recibio;
2016-03-08 05:56:56pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:56:56pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 05:56:58pm  -  select * from fn_user_select(1);
2016-03-08 05:56:58pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 05:56:58pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 05:56:58pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 05:56:58pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 05:56:58pm  -  select * from fn_user_select();
2016-03-08 05:56:58pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 06:00:38pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:00:38pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:01:13pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:01:14pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(194) GROUP BY recibio;
2016-03-08 06:01:14pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(280) GROUP BY recibio;
2016-03-08 06:01:14pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(191) GROUP BY recibio;
2016-03-08 06:01:14pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:01:14pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:01:15pm  -  select * from fn_user_select(1);
2016-03-08 06:01:15pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 06:01:15pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 06:01:15pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 06:01:15pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:01:15pm  -  select * from fn_user_select();
2016-03-08 06:01:15pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 06:02:50pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:02:50pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:02:52pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:02:52pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(194) GROUP BY recibio;
2016-03-08 06:02:52pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(280) GROUP BY recibio;
2016-03-08 06:02:53pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(191) GROUP BY recibio;
2016-03-08 06:02:53pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:02:53pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-12'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:02:57pm  -  select * from fn_user_select(1);
2016-03-08 06:02:57pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 06:02:57pm  -  select * from fn_articulospedidos_select(300);
2016-03-08 06:02:57pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 06:02:57pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 06:02:57pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:02:57pm  -  select * from fn_user_select();
2016-03-08 06:02:57pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 06:03:06pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:03:06pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:04:09pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:04:09pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-13'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:04:09pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-13'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:04:18pm  -  select * from fn_user_select(1);
2016-03-08 06:04:18pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 06:04:18pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 06:04:18pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 06:04:18pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:04:18pm  -  select * from fn_user_select();
2016-03-08 06:04:18pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 06:06:06pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:06:06pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:08:24pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:08:25pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-16'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:08:25pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-16'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:08:34pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:08:34pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:08:35pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:08:36pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(212) GROUP BY recibio;
2016-03-08 06:08:36pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(203) GROUP BY recibio;
2016-03-08 06:08:36pm  -  select recibio,sum(monto)as monto from fn_abonospagosdetalle_select(204) GROUP BY recibio;
2016-03-08 06:08:36pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-19'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:08:36pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-19'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:08:41pm  -  select * from fn_user_select(1);
2016-03-08 06:08:41pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 06:08:41pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 06:08:41pm  -  select * from fn_variables_select(1,1) AS retorno;
2016-03-08 06:08:41pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:08:41pm  -  select * from fn_user_select();
2016-03-08 06:08:41pm  -  select * from fn_invent_select(1::SMALLINT) ORDER BY descripcion;
2016-03-08 06:19:29pm  -  select * from fn_pedidospendientesmes_select() AS retorno;
2016-03-08 06:19:29pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:39:53pm  -  select * from fn_variables_select(2,1) AS retorno;
2016-03-08 06:39:53pm  -  select * from fn_pedidospendientes_select() WHERE fechapedido::DATE = '2016-03-10'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:39:53pm  -  select * from fn_cotizacion_select() WHERE fechapedido::DATE = '2016-03-10'::DATE ORDER BY fechapedido,region DESC;
2016-03-08 06:39:55pm  -  select * from fn_user_select(1);
2016-03-08 06:39:55pm  -  select * from fn_dir_select(0,'') WHERE UPPER(d_mnpio) IN ('CULIACAN','NO ESPECIFICADO') ORDER BY d_asenta;
2016-03-08 06:39:55pm  -  SELECT * FROM fn_pedidosfolio_select() AS retorno;
2016-03-08 06:39:55pm  -  select * from fn_variables_select(1,1) AS retorno;
